Temporalmotifs. build: 00:45:02, Apr 20 2018. Time: 00:45:16 [Apr 19 2018]
5768, 8929783
5771, 3303732
5775, 67154680
5783, 0
5784, 9353486
5787, 4478008
5789, 18063375
5790, 0
5795, 0
5800, 17916107
5801, 21032728
5809, 5972443
5810, 1592542592
5813, 1645667
5815, 0
5822, 42687601
5823, 0
5825, 0
5830, 3066053
5831, 22332513
5837, 1692096
5838, 0
5844, 4508026
5846, 6010755
5849, 1671515
5852, 0
5860, 9557547
5869, 139487659
5873, 25123007
5875, 1508020
5883, 3236945
5887, 0
5891, 4524081
5893, 0
5896, 47958555
5897, 0
5901, 1822511
5903, 0
5907, 0
5908, 6048746
5917, 60623759
5924, 0
5925, 0
5926, 0
5934, 0
5935, 18887583
5944, 1600616
5945, 4531416
5948, 0
5952, 203589722
5957, 3021042
5958, 0
5963, 214057898
5965, 0
5969, 0
5970, 545751202
5973, 1512084
5974, 0
5975, 0
5977, 1615674
5980, 0
5985, 0
5986, 0
5988, 0
5993, 0
6005, 3451480
6012, 0
6013, 14984362
6015, 92376388
6018, 5182029
6023, 6158363
6030, 0
6031, 289157974
6032, 0
6035, 21267771
6036, 10634067
6040, 1519157
6041, 0
6043, 190855494
6046, 9115234
6051, 7598973
6057, 0
6062, 0
6066, 0
6074, 1645733
6079, 0
6082, 1519836
6085, 849711369
6089, 31969075
6091, 0
6094, -1290634642
6096, 5313963
6099, 0
6100, 0
6101, 1510312192
6103, 0
6104, 6095882
6107, 1572891
6108, 0
6111, 1525814
6113, 0
6114, 0
6116, 0
6117, 0
6121, 12750349
6125, 3070305
6129, 12479486
6131, 27638591
6135, 0
6137, 7305948
6140, 0
6141, 0
6142, 0
6147, 3071728
6152, 0
6153, 200332218
6154, 0
6159, 3071811
6162, 0
6172, 1810887
6179, 4608075
6180, 3072150
6182, 4608195
6183, 27589142
6187, 3072140
6189, 0
6191, 1536080
6194, 0
6201, 0
6205, 46657696
6206, 24941904
6209, 0
6210, 12509550
6214, 106576218
6216, 0
6217, 7687101
6223, 1538063
6226, 0
6227, 1843747
6233, 0
6238, 1538072
6240, 0
6243, 0
6249, 55276405
6250, 0
6254, 64674974
6255, 0
6256, 0
6258, 0
6259, 3080116
6262, 157369215
6265, 1540066
6266, 0
6269, 525445684
6270, 4620189
6275, 0
6277, 0
6278, 0
6293, 0
6299, 0
6300, 0
6301, 1740874
6302, 0
6303, 0
6307, 102075077
6309, 12509287
6310, 1604616
6311, 1678076
6316, 1614054322
6319, 0
6320, 1554888
6321, 1556009
6324, 1555305
6326, 0
6330, 0
6332, 1555730
6333, 0
6334, 1555732
6345, 1556018
6348, 5224008
6349, 1556253
6350, 0
6353, 0
6355, 63935255
6357, 3114940
6358, 0
6360, 5220524
6361, 1556037
6366, 7780141
6382, 1563611
6389, 7781351
6398, 1557457
6400, 124234594
6401, 0
6408, 23035236
6414, 27855283
6415, 102864093
6419, 0
6421, 0
6429, 7310644
6430, 4282712
6435, 0
6437, 3117659
6439, 0
6442, 0
6451, 120157896
6455, 0
6460, 18390502
6463, 3117846
6466, 120495399
6473, 0
6476, 0
6477, 0
6481, 28290014
6483, 0
6484, 0
6485, 1635789
6486, 14039854
6494, 1604009
6495, 40719721
6496, 0
6498, 0
6499, 1563372
6500, 1857785
6501, 0
6503, 27188947
6506, 326230504
6514, 19935227
6515, 9379777
6518, 34827566
6519, 1563306
6521, 0
6522, 6253422
6526, 21989879
6527, 3450828
6531, 17467717
6542, 0
6544, 0
6545, 174809942
6546, 0
6550, 3126837
6555, 3126891
6556, 0
6558, 0
6566, 10945187
6567, 0
6569, 14441907
6570, 8444895
6577, 10945343
6579, 17622184
6588, 1718261
6590, 48477978
6594, 28150334
6610, 0
6626, 4691041
6627, 0
6628, 0
6634, 0
6637, 141262812
6638, 0
6645, 3395410
6646, 80140539
6647, 6369081
6649, 1622425
6651, 596657049
6658, 4809014
6666, 1570891015
6668, 0
6670, 0
6673, 0
6674, 0
6679, 3141209
6694, 0
6696, 7855551
6698, 47423559
6700, 0
6702, 0
6714, 0
6716, 9806983
6722, 0
6726, 0
6742, 51877900
6744, 0
6748, 0
6749, 0
6751, 0
6752, 0
6753, 30070549
6756, 25386202
6757, 0
6761, 69119147
6764, 0
6766, 171703658
6768, 0
6769, 58972188
6770, 27394866
6771, 0
6772, 58471326
6773, 38615023
6774, 0
6776, 25491736
6779, 66150101
6781, 0
6783, 0
6784, 0
6786, 0
6787, 90705938
6788, 0
6789, 3328583
6791, 9603534
6792, 0
6793, 0
6794, 238574615
6800, 0
6812, 17624475
6813, 0
6815, 1727396
6816, 0
6817, 4806753
6818, 101976601
6822, 3638794
6824, 0
6826, 1602684
6827, 0
6828, 1602695
6835, 4848361
6836, 27286476
6847, 0
6854, 1604677
6856, 516408731
6858, 24070675
6860, 0
6862, 90444893
6863, 0
6866, 1604015
6871, 76138431
6872, 0
6882, 10829746
6886, 21103372
6890, 3209248
6892, 0
6898, 24650560
6902, 0
6903, 3209258
6904, 3243009
6908, 1604632
6915, 1604639
6916, 0
6920, 0
6921, 0
6923, 1604858
6936, 692648390
6941, 0
6942, 0
6945, 0
6948, 8023779
6949, 1610611
6950, 469263157
6953, 326781464
6958, 0
6960, 8102811
6961, 0
6966, 0
6972, 0
6976, 1216292063
6979, 8082061
6983, 0
6985, 4836904
6986, 237108310
6988, 1717448
6989, 1614826
6994, 8246608
6996, 0
6998, 3393989
7001, 10061913
7002, 38774495
7005, 12925517
7015, 30708396
7021, 1698869
7023, 0
7025, 1615993
7029, 0
7031, 210862883
7033, 9696173
7035, 0
7041, 12928638
7043, 6482383
7048, 0
7049, 0
7053, 0
7057, 0
7060, 0
7068, 0
7076, 26155416
7079, 111153845
7081, 4849780
7083, 0
7086, 85694444
7089, 113240648
7092, 0
7093, 16184344
7094, 8091932
7095, 1861948
7096, 0
7100, 8092417
7101, 0
7103, 0
7107, 9711152
7108, 6662331
7110, 37258496
7112, 1618541
7133, 0
7139, 4855698
7144, 172796422
7146, 0
7150, 34530664
7152, 0
7154, 19432041
7162, 0
7165, 0
7168, 17658688
7170, 0
7177, 16202635
7181, 4860867
7187, 3277726
7188, 8101576
7192, 1620336
7193, 27546068
7200, 0
7203, 0
7205, 0
7206, 265449878
7214, 0
7218, 0
7223, 3241170
7224, 3669097
7228, 12961593
7229, 0
7239, 0
7247, 0
7252, 12549020
7254, 6482471
7256, 32419627
7257, 19457240
7258, 8116145
7262, 8107496
7263, 0
7264, 0
7268, 1855357
7269, 68102744
7276, 0
7279, 0
7281, 0
7285, 11350898
7288, 0
7294, 133051953
7302, 0
7303, 1809379
7305, 0
7307, 35946005
7311, 160544809
7313, 139177840
7316, 0
7317, 4867142
7320, 0
7325, 6555438
7328, 0
7330, 6492588
7332, 1622403
7335, 6835405
7341, 34452792
7344, 3244831
7346, 1622429
7348, 3246324
7350, 0
7355, 9039307
7356, 0
7360, 1622649
7364, 1622659
7373, 0
7375, 1622661
7378, 1861221
7379, 0
7381, 0
7383, 0
7386, 42518506
7387, 4868023
7392, 161485098
7393, 0
7399, 4741219
7401, 11360335
7408, 3532153
7409, 0
7410, 16358200
7412, 3245865
7416, 0
7421, 29975756
7422, 0
7424, 0
7428, 0
7434, 52630854
7437, 52609854
7438, 1623158
7442, 0
7443, 0
7445, 1631737
7448, 0
7456, 0
7458, 78130506
7460, 150641600
7461, 0
7466, 19489828
7475, 1624584
7477, 0
7486, 122753806
7489, 16372894
7494, 0
7496, 0
7497, 0
7499, 3540116
7503, 0
7504, 1744508
7506, 0
7507, 298475692
7508, 1631599
7510, 0
7514, 24474854
7515, 3263402
7521, 323095157
7523, 4895178
7527, 0
7533, 0
7534, 0
7538, 47352247
7551, 0
7568, 0
7576, 0
7580, 0
7582, 1632930
7591, 0
7595, 0
7599, 0
7607, 53097612
7614, 22720569
7625, 0
7626, 19784132
7631, 8445257
7632, 0
7641, 3288814
7644, 9856094
7646, 0
7647, 4907378
7653, 1635859
7655, 217252945
7660, 0
7666, 151159028
7667, 16375580
7670, 1637716
7671, 85168398
7672, 0
7673, 0
7674, 11504260
7681, 1638869
7685, 3291026
7687, 1638884
7690, 0
7692, 3286870
7693, 0
7694, 1638885
7699, 32909403
7702, 0
7703, 9109996
7705, 0
7710, 24373065
7713, 3282760
7718, 0
7721, 10619506
7725, 0
7726, 16425751
7732, 1643502
7735, 0
7736, 0
7738, 6570482
7739, 1642644
7743, 226683859
7754, 11499027
7756, 0
7758, 1642709
7759, 0
7762, 3540406
7763, 0
7765, 0
7767, 0
7769, 1642739
7776, 116510815
7777, 0
7779, 0
7780, 24649582
7792, 0
7801, 0
7803, 4930474
7814, 3287000
7817, 0
7818, 3287018
7819, 0
7820, 29594494
7821, 8227661
7827, 0
7828, 1644402
7829, 1644404
7834, 5089581
7837, 0
7842, 0
7844, 0
7845, 32943774
7851, 0
7858, 1644974
7867, 251554610
7868, 118880310
7869, 4984233
7874, 0
7875, 0
7878, 4438567
7886, 24768689
7894, 9133216
7895, 13166971
7896, 0
7899, 0
7900, 0
7903, 0
7908, 0
7909, 24686836
7911, 11522341
7914, 6584377
7915, 4938308
7917, 4938347
7923, 1646903
7932, 25049902
7934, 467825599
7935, 3295928
7936, 11034148
7949, 3711290
7952, 86345881
7956, 1648223
7966, 0
7967, 23361029
7979, 10134061
7982, 55818765
7983, 4945848
7990, 0
7991, 3461286
7995, 0
8003, 13189872
8004, 21434649
8008, 454620720
8009, 8244522
8012, 3297848
8019, 0
8021, 6595711
8027, 0
8032, 180542174
8037, 29683580
8039, 13194016
8044, 1649450
8045, 1649269
8047, 6618692
8048, 3298576
8050, 1716273
8051, 1717111
8055, 1649295
8056, 0
8061, 32987891
8062, 0
8064, 0
8065, 0
8066, 3298913
8068, 1649461
8070, 3298919
8071, 0
8074, 0
8075, 3299191
8084, 0
8085, 3299199
8089, 0
8092, 0
8103, 365621389
8105, 3302542
8106, 3618748
8111, 0
8112, 4955184
8119, 0
8120, 0
8121, 1651745
8122, 0
8130, 3303602
8131, 5277010
8132, 0
8133, 44214608
8134, 140124463
8140, 49645841
8141, 13236735
8143, 0
8146, 12028232
8152, 11582370
8153, 18201872
8154, 0
8157, 3309364
8158, 0
8162, 0
8166, 0
8168, 0
8176, 859937673
8179, 0
8180, 0
8183, 3314876
8186, 0
8188, 0
8192, 0
8193, 0
8199, 1657451
8201, 1657711
8202, 1809272
8203, 0
8212, 966054483
8214, 1657712
8215, 0
8224, 5032370
8228, 0
8229, 0
8230, 0
8232, 6634834
8234, 48095695
8235, 0
8237, 0
8239, 18380532
8245, 0
8246, 21594686
8248, 5043575
8250, 0
8252, 5526847
8253, 1658702
8257, 34906736
8265, 0
8268, 0
8272, 0
8275, 0
8276, 0
8282, 0
8288, 1659581
8289, 1658716
8294, 1717334
8308, 3318044
8320, 151104438
8324, 38163431
8334, 0
8337, 0
8338, 21815916
8341, 0
8343, 0
8345, 58240612
8347, 23234517
8353, 0
8354, 3354902
8358, 3322339
8361, 0
8363, 23302171
8366, 1659648
8373, 0
8375, 3663876
8379, 0
8380, 1661166
8381, 14562763
8382, 40676983
8390, 0
8391, 0
8395, 0
8399, 0
8410, 21713435
8415, 0
8418, 0
8419, 153076929
8426, 0
8430, 1142557617
8431, 0
8434, 9968322
8435, 3726267
8441, 1661661
8444, 0
8445, 0
8446, 0
8447, 0
8449, 0
8452, 5233568
8457, 8307153
8460, 9968638
8472, 69102459
8475, 1861374
8478, 0
8479, 1661656
8480, 0
8482, 1853734
8483, 1661660
8487, 0
8488, 0
8494, 6965395
8508, 65206281
8509, 23293130
8520, 1662177
8523, 0
8528, 13298092
8531, 0
8532, 1663586
8533, 0
8536, 0
8547, 60112556
8549, 0
8550, 8317990
8552, 20388106
8556, 28282467
8565, 3390445
8567, 0
8574, 0
8576, 0
8579, 1663710
8588, 1832081
8589, 0
8590, 11618187
8594, 0
8599, 6658566
8614, 0
8616, 0
8617, 0
8621, 0
8628, 4994006
8629, 0
8631, 0
8634, 9198290
8636, 0
8642, 0
8646, 53284091
8648, 0
8649, 15445059
8652, 0
8658, 18317861
8661, 0
8665, 0
8667, 1665353
8670, 0
8671, 5012946
8672, 0
8673, 1665395
8674, 3538012
8676, 73041790
8679, 0
8680, 95872796
8682, 0
8688, 4996217
8694, 1665576
8699, 136134532
8704, 1665597
8719, 16721837
8720, 3567098
8721, 0
8725, 29995506
8726, 6683749
8733, 0
8734, 0
8736, 53348513
8737, 0
8739, 0
8744, 0
8745, 1668616
8750, 1668622
8752, 0
8755, 111253794
8761, 0
8764, 0
8769, 3340648
8776, 3667051
8778, 0
8779, 6696122
8782, 0
8784, 11867482
8786, 0
8789, 18374585
8794, 23509971
8797, 1670446
8799, 1701376799
8801, 5011403
8802, 0
8809, 0
8811, 154032727
8812, 1670641
8814, 5011931
8817, 0
8820, 10024040
8826, 3342000
8828, 8354969
8843, 67338422
8847, 6724711
8850, 0
8857, 0
8864, 0
8866, 0
8867, 70233253
8871, 58569675
8872, 1672651
8875, 0
8883, 3345758
8886, 3345768
8887, 19551519
8890, 0
8891, 5382912
8894, 18687380
8900, 0
8901, 0
8906, 8370267
8913, 1677434
8914, 0
8916, 0
8923, 0
8927, 0
8932, 3617707
8933, 6710086
8938, 2432992
8940, 0
8948, 0
8955, 0
8967, 1678082
8974, 1839132
8977, 0
8978, 0
8981, 0
8984, 21810111
8991, 6867744
8994, 0
8995, 0
8996, 10069241
8998, 0
9002, 0
9003, 5040397
9005, 0
9014, 0
9015, 14622877
9017, 3356160
9019, 0
9021, 5564781
9022, 1811302
9024, 8851487
9025, 39595812
9026, 1678094
9028, 6713053
9031, 0
9035, 156532433
9039, 8391481
9041, 1678283
9043, 0
9044, 5118245
9046, 10069848
9052, 0
9054, 0
9059, 1680168
9062, 287450061
9067, 0
9068, 29738902
9072, 410040856
9075, 6720628
9077, 0
9078, 5123268
9080, 0
9081, 1680169
9082, 18482002
9093, 23523273
9096, 1859139
9097, 0
9098, 1680276
9099, 1680280
9102, 12066801
9107, 15122660
9109, 0
9114, 66661850
9118, 1681377
9120, 5043554
9123, 0
9124, 1788242
9136, 0
9139, 0
9141, 28673293
9144, 0
9146, 0
9154, 0
9160, 25298262
9161, 13584712
9162, 0
9163, 412511197
9166, 1686568
9180, 5059720
9185, 0
9187, 1686841
9189, 20241280
9191, 1686825
9193, 3488103
9197, 19143242
9199, 42301408
9203, 0
9205, 1686843
9211, 3377898
9220, 1689018
9221, 0
9225, 0
9237, 0
9238, 8460544
9243, 44000393
9246, 64425475
9248, 5080239
9257, 1693468
9260, 1693470
9265, 0
9266, 0
9268, 0
9269, 71628091
9286, 0
9290, 0
9300, 20525625
9304, 0
9305, 55933926
9307, 5089633
9310, 23237412
9313, 1706379
9316, 0
9317, 340851767
9327, 0
9330, 0
9335, 0
9342, 0
9344, 0
9354, 1696797
9355, 0
9366, 1696811
9379, 1780768
9380, 3393627
9381, 3393700
9382, 3393633
9386, 0
9390, 14355277
9391, 0
9395, 1698827
9400, 0
9401, 29192664
9402, 0
9404, 47570107
9406, 1698991
9407, 0
9417, 465036086
9418, 0
9419, 0
9420, 0
9421, 3545640
9422, 0
9427, 44224349
9429, 0
9431, 1701082
9439, 6804569
9444, 0
9449, 228560486
9451, 6804646
9455, 3443516
9456, 1701218
9458, 9129728
9459, 0
9462, 0
9468, 3405032
9470, 0
9471, 0
9478, 1702818
9481, 1827611
9486, 0
9490, 1792978
9491, 0
9492, 57868562
9498, 0
9501, 95566948
9502, 10935189
9503, 0
9504, 0
9506, 5114246
9509, 0
9514, 34212376
9518, 0
9523, 1704918
9525, 0
9533, 0
9534, 106546967
9539, 0
9542, 1708867
9544, 0
9545, 0
9547, 0
9550, 37534546
9552, 49480913
9556, 0
9557, 0
9558, 146899550
9559, 1706374
9561, 1706377
9563, 1706378
9564, 30368122
9565, 5119374
9566, 5119284
9569, 6825901
9581, 46098923
9584, 32442157
9586, 32434269
9587, 3415019
9588, 0
9609, 5123187
9612, 0
9617, 0
9618, 1707736
9621, 1707760
9622, 3417752
9624, 0
9645, 41193330
9652, 105324785
9653, 1708872
9658, 0
9668, 0
9669, 1820833
9672, 10384002
9676, 0
9679, 0
9684, 0
9690, 0
9691, 3418538
9704, 37607605
9710, 0
9711, 0
9712, 46369703
9713, 0
9714, 9133785
9716, 24132095
9717, 0
9720, 0
9724, 0
9728, 1709567
9729, 1696799
9734, 0
9736, 0
9740, 1709568
9754, 0
9756, 3431577
9762, 0
9763, 1715791
9766, 0
9769, 20594941
9776, 25737659
9783, 1715966
9785, 1715969
9792, 0
9793, 5455116
9800, 15467287
9804, 0
9805, 1716261
9807, 0
9808, 6865075
9821, 1716443
9823, 1716451
9825, 0
9826, 0
9833, 1832122
9834, 0
9836, 1716463
9839, 0
9840, 3628670
9842, 3432934
9844, 0
9849, 1850086
9850, 0
9853, 0
9855, 1716732
9858, 8653497
9867, 0
9868, 0
9871, 49848878
9878, 0
9880, 1717092
9881, 1717101
9885, 3434194
9889, 0
9890, 3706895
9893, 0
9896, 361550732
9899, 0
9900, 1717140
9904, 20607715
9909, 0
9913, 0
9915, 1817622
9919, 13740069
9920, 0
9923, 0
9924, 118013314
9926, 0
9927, 1744059
9928, 273710712
9932, 5154613
9933, 0
9934, 1718213
9935, 0
9937, 0
9941, 0
9942, 0
9944, 6872958
9947, 255784563
9950, 0
9960, 6873013
9962, 1718262
9963, 0
9991, 0
9992, 0
9999, 0
10000, 0
10001, 7080851
10003, 0
10007, 144950853
10011, 0
10019, 0
10023, 0
10024, 0
10027, 0
10030, 1863265
10031, 3437084
10032, 0
10034, 9131914
10035, 17207751
10041, 0
10043, 0
10046, 5206805
10049, 10311299
10052, 0
10053, 0
10054, 0
10059, 174546003
10061, 0
10062, 0
10063, 1718603
10072, 8693811
10074, 0
10075, 0
10076, 160953920
10080, 0
10084, 0
10086, 3575951
10090, 0
10095, 229715170
10103, 1720570
10104, 0
10105, 3445824
10106, 29250838
10110, 0
10111, 0
10118, 34417184
10121, 0
10122, 1721714
10124, 0
10130, 1724926
10134, 22673266
10135, 0
10137, 0
10138, 1721755
10144, 0
10148, 8608867
10152, 1777261
10156, 0
10159, 0
10171, 1722855
10175, 0
10178, 1722861
10179, 0
10183, 0
10184, 0
10189, 0
10194, 323107008
10202, 0
10203, 1723742
10204, 17189893
10205, 0
10206, 99458280
10211, 6895023
10213, 0
10217, 120596091
10221, 0
10227, 22644992
10231, 1784019
10234, 0
10238, 0
10239, 1808863
10246, 0
10247, 0
10251, 7109002
10258, 1724938
10264, 10352114
10265, 19847681
10266, 64003538
10269, 0
10271, 1793029
10272, 32954637
10273, 0
10277, 0
10280, 24168321
10284, 1726350
10286, 6905620
10290, 10358775
10299, 24171408
10300, 0
10303, 0
10306, 1825554
10309, 1726729
10312, 1726731
10313, 3453508
10316, 0
10322, 0
10323, 1737721
10326, 3453471
10327, 1726739
10328, 3536518
10330, 93232928
10333, 19667096
10335, 15545500
10339, 0
10341, 0
10346, 1806421
10350, 27626289
10353, 0
10365, 65057336
10366, 127135226
10368, 33979933
10376, 0
10377, 1727397
10381, 0
10386, 0
10397, 0
10400, 386940159
10401, 0
10402, 0
10408, 3461252
10410, 3481730
10416, 0
10422, 0
10424, 0
10427, 3540419
10429, 0
10435, 0
10436, 0
10437, 0
10443, 1857762
10446, 88416478
10454, 0
10458, 5437491
10461, 0
10466, 7306286
10469, 3463440
10473, 1853378
10475, 50365144
10476, 6926984
10481, 0
10482, 0
10483, 1731763
10487, 0
10491, 0
10494, 0
10503, 68880644
10509, 0
10516, 1734573
10517, 1734726
10521, 0
10522, 0
10524, 6950850
10526, 20827037
10535, 0
10537, 0
10538, 0
10539, 0
10543, 5206818
10547, 13037272
10549, 8678181
10553, 10414137
10554, 0
10567, 0
10570, 0
10571, 0
10576, 0
10578, 0
10579, 0
10580, 71613971
10583, 39168907
10590, 0
10591, 0
10596, 20863728
10598, 0
10600, 0
10602, 9063165
10605, 0
10608, 0
10609, 0
10610, 5351847
10611, 0
10613, 20865515
10614, 5222706
10616, 1740155
10617, 1740156
10621, 3480327
10622, 0
10629, 1740171
10632, 3602873
10640, 6961306
10646, 0
10648, 0
10661, 1740909
10663, 3587086
10670, 3635732
10675, 20995520
10676, 0
10679, 0
10696, 10621456
10698, 1741163
10701, 7276944
10703, 0
10705, 5380448
10707, 0
10708, 3482708
10712, 10649598
10714, 0
10718, 3488993
10728, 0
10729, 0
10740, 8719597
10744, 0
10745, 0
10746, 0
10749, 0
10750, 0
10752, 10464133
10756, 0
10758, 6976154
10769, 0
10773, 19188572
10774, 54141367
10775, 83867633
10776, 29653973
10779, 7176242
10780, 0
10785, 0
10791, 0
10808, 6988030
10809, 5239237
10811, 0
10812, 3493991
10814, 0
10819, 35934466
10820, 54176794
10825, 0
10828, 3672505
10834, 0
10837, 0
10839, 5567333
10841, 1747684
10844, 0
10849, 0
10850, 0
10857, 1747950
10858, 8739072
10860, 3495662
10861, 0
10862, 5355063
10863, 1747883
10870, 15730552
10876, 13983308
10881, 0
10887, 1747946
10892, 0
10893, 10868214
10898, 601212412
10899, 0
10903, 3538017
10909, 2030914828
10912, 8841219
10917, 1768958
10918, 3537989
10920, 41280017
10925, 3537944
10926, 0
10928, 3537980
10930, 32988625
10931, 8845125
10933, 0
10934, 0
10937, 0
10941, 0
10943, 0
10945, 0
10946, 31860248
10950, 0
10951, 1769212
10952, 5307133
10957, 0
10958, 1769218
10962, 1769240
10963, 0
10972, 0
10980, 9310209
10984, 0
10987, 1770254
10988, 1770259
10993, 1770261
10997, 0
11002, 5387396
11009, 3545260
11011, 1770310
11012, 0
11014, 1770322
11016, 333149062
11018, 1810950
11019, 0
11021, 0
11025, 14178123
11028, 8864062
11030, 12407080
11031, 1772624
11034, 10635695
11035, 0
11040, 0
11042, 1772628
11045, 0
11048, 0
11051, 0
11053, 10635920
11054, 156723955
11056, 15954702
11058, 0
11059, 56232530
11060, 1850446
11061, 39774078
11071, 0
11072, 83346716
11074, 0
11081, 456538693
11082, 0
11085, 0
11092, 1772941
11094, 1772856
11097, 0
11098, 1772871
11100, 3636822
11101, 0
11102, 3567212
11108, 28420379
11115, 15925071
11116, 0
11131, 1772942
11133, 0
11134, 5431598
11136, 0
11141, 1772879
11142, 1881679927
11143, 60250758
11145, 0
11146, 24820482
11147, 8864564
11151, 0
11153, 1772924
11154, 0
11167, 0
11176, 29157302
11177, 0
11178, 30231775
11180, 5318799
11186, 0
11206, 19996036
11211, 0
11217, 0
11218, 1788241
11225, 0
11228, 27352285
11230, 0
11236, 5325036
11239, 0
11247, 0
11248, 0
11249, 0
11255, 0
11259, 1843904
11260, 1846575
11262, 1843039
11264, 21402229
11266, 10767980
11277, 0
11281, 0
11284, 7123046
11286, 155030727
11288, 0
11291, 9168874
11300, 14540228
11301, 0
11303, 8917793
11306, 7134278
11317, 28823443
11318, 112199366
11319, 0
11324, 0
11325, 1784031
11329, 0
11332, 5480031
11335, 0
11349, 1785026
11359, 1855921
11361, 3570058
11362, 0
11363, 1785033
11368, 0
11376, 0
11380, 9136984
11382, 3570069
11384, 0
11392, 0
11394, 23654980
11395, 196281510
11398, 48256355
11407, 3575903
11411, 0
11414, 0
11416, 0
11417, 1817778
11418, 0
11423, 0
11426, 3700207
11433, 3575960
11437, 0
11439, 69735155
11443, 0
11445, 8967792
11449, 0
11464, 0
11475, 5364862
11498, 0
11499, 0
11501, 0
11503, 1788477
11504, 336724759
11506, 3576958
11517, 1792848
11521, 16135846
11523, 0
11530, 14343641
11535, 7172053
11536, 0
11538, 5380498
11540, 605777207
11541, 0
11542, 10761180
11546, 1861781
11552, 0
11556, 0
11557, 0
11562, 0
11563, 0
11568, 8971794
11570, 30921259
11574, 0
11576, 1794389
11583, 1794391
11596, 0
11598, 0
11604, 0
11608, 0
11609, 35891290
11612, 0
11618, 10767845
11621, 3589255
11629, 1820899
11630, 0
11632, 3624824
11640, 21264083
11645, 7179437
11657, 0
11661, 3653362
11662, 5386770
11663, 0
11669, 25128486
11670, 0
11679, 0
11682, 0
11697, 1794913
11705, 15465170
11714, 1824788
11715, 0
11716, 21675990
11721, 3590061
11726, 0
11727, 91438893
11730, 7180945
11733, 3699358
11743, 0
11745, 0
11749, 0
11750, 0
11757, 0
11759, 0
11762, 0
11763, 3591197
11765, 519045837
11768, 7242073
11771, 1808927
11773, 11161192
11778, 1799272
11780, 0
11785, 1799273
11786, 93320010
11790, 3598549
11804, 1799334
11818, 0
11821, 0
11823, 0
11824, 0
11825, 7205765
11828, 9132614
11830, 0
11832, 3602994
11838, 1801506
11846, 10809181
11847, 10810208
11850, 23481510
11853, 0
11859, 1861926
11868, 0
11870, 1806409
11877, 0
11885, 5426464
11895, 12645018
11897, 0
11898, 0
11901, 3617703
11906, 1806443
11909, 0
11917, 0
11918, 1806447
11919, 57278494
11926, 67109523
11928, 27148556
11930, 0
11932, 12595041
11934, 3612928
11936, 0
11945, 0
11947, 18093478
11953, 0
11964, 3687947
11966, 39802109
11974, 0
11976, 3617715
11978, 0
11980, 1808141
11984, 3616819
11985, 1807952
11998, 7235346
12004, 0
12010, 0
12013, 0
12017, 3617711
12018, 0
12019, 0
12021, 0
12025, 0
12027, 5554386
12028, 0
12031, 0
12032, 0
12036, 0
12037, 0
12039, 23720723
12040, 0
12042, 0
12057, 1809384
12063, 10855740
12064, 14490309
12067, 1809300
12069, 0
12081, 0
12082, 5573971
12086, 0
12087, 39808874
12088, 21832842
12097, 0
12099, 1809646
12103, 1810159
12104, 0
12106, 12794538
12107, 144199383
12111, 0
12117, 0
12120, 0
12122, 0
12126, 0
12129, 1826426
12135, 5543367
12137, 0
12138, 0
12142, 0
12145, 3620963
12146, 0
12148, 1810483
12156, 0
12160, 0
12163, 5431472
12166, 107622544
12176, 198752153
12178, 5583790
12185, 7242187
12189, 0
12192, 0
12194, 0
12198, 63791011
12201, 0
12202, 0
12203, 0
12204, 1810885
12205, 0
12208, 0
12210, 0
12212, 0
12213, 1810888
12217, 0
12219, 0
12223, 0
12233, 10865762
12234, 0
12236, 0
12242, 3621950
12249, 61577296
12252, 9093138
12253, 1811270
12259, 1822843
12260, 21750378
12263, 0
12264, 3622752
12265, 0
12266, 0
12269, 12679783
12272, 0
12273, 0
12274, 1811419
12280, 0
12281, 3623031
12285, 1811520
12289, 0
12290, 0
12291, 0
12295, 0
12301, 387520441
12306, 0
12308, 0
12310, 56250628
12312, 3624888
12318, 0
12320, 0
12330, 3623489
12333, 0
12334, 1813027
12336, 1817863
12337, 28759056
12338, 1812042
12341, 0
12347, 0
12352, 0
12357, 41788623
12358, 1812402
12360, 3624794
12361, 0
12362, 0
12363, 1812419
12366, 5437272
12374, 0
12377, 0
12378, 0
12383, 7310494
12386, 0
12390, 9268410
12394, 5528406
12395, 0
12402, 85497295
12403, 1812508
12406, 1812512
12408, 1812513
12412, 1812514
12413, 0
12418, 21750712
12419, 1812648
12424, 1819074
12425, 0
12427, 7330506
12435, 1820830
12444, 0
12445, 1813852
12452, 0
12457, 0
12460, 0
12466, 47134320
12468, 0
12473, 5439059
12474, 1813010
12478, 0
12481, 175185938
12482, 33088932
12484, 43667432
12485, 0
12486, 0
12489, 1817679
12491, 5441538
12498, 3726566
12501, 0
12512, 3628017
12516, 0
12517, 7256293
12518, 25396504
12519, 1814068
12522, 9070306
12530, 7270565
12532, 1817667
12535, 0
12536, 1817681
12543, 1817747
12547, 0
12552, 0
12554, 0
12558, 0
12562, 0
12566, 0
12567, 0
12569, 0
12570, 0
12573, 12729494
12577, 0
12591, 0
12595, 0
12597, 12725205
12605, 0
12606, 0
12610, 41526204
12617, 84326851
12622, 1818357
12631, 1859803
12634, 0
12637, 0
12640, 0
12643, 21821251
12651, 7273564
12652, 3636794
12653, 16425247
12659, 1827921
