Temporalmotifs. build: 00:46:17, Apr 20 2018. Time: 00:46:33 [Apr 19 2018]
12905, 34646366
12909, 14560584
12911, 0
12914, 48170140
12922, 0
12928, 0
12947, 0
12952, 0
12961, 13785361
12968, 5762425
12969, 0
12976, 61762507
12978, 153727491
12983, 2685539
12987, 0
12996, 5839966
13014, 0
13022, 2883901
13027, 2428842
13034, 2356593
13059, 13451818
13061, 21279787
13070, 48735659
13078, 0
13093, 10665955
13095, 0
13099, 0
13113, 78083818
13119, 21974644
13132, 0
13139, 40088344
13151, 0
13161, 0
13168, 262230940
13215, 0
13228, 0
13238, 0
13244, 0
13246, 0
13251, 8175259
13263, 0
13265, 1143654951
13268, 311429064
13284, 0
13289, 0
13292, 2910057
13302, 0
13326, 0
13351, 4823111
13356, 8002765
13358, 0
13360, 19551149
13377, 0
13381, 17243749
13388, 0
13400, 11604247
13410, 19834302
13417, 0
13431, 0
13441, 466786899
13462, 0
13464, 0
13467, 0
13475, 0
13480, 288574457
13481, 0
13490, 0
13491, 0
13506, 26587747
13525, 0
13530, 0
13542, 0
13552, 46744375
13559, 2726288
13566, 10479378
13581, 0
13583, 0
13602, 2691881
13618, 0
13625, 98115727
13626, 0
13628, 0
13639, 0
13641, 0
13647, 0
13650, 1334805171
13653, 0
13669, 0
13693, 0
13694, 9472126
13707, 5762118
13718, 0
13731, 4894934
13733, 0
13736, 0
13741, 0
13742, 2177533
13753, 13123089
13759, 0
13762, 174654072
13767, 18217882
13773, 0
13776, 15588286
13785, 0
13803, 0
13809, 55516368
13816, 8758480
13822, 0
13825, 0
13827, 0
13828, 0
13832, 22351440
13842, 0
13856, 0
13863, 0
13874, 5153486
13877, 0
13878, 5866257
13886, 2850596
13898, 8766420
13904, 2948861
13910, 0
13913, 0
13917, 0
13921, 0
13923, 546426136
13941, 0
13947, 0
13960, 0
13961, 5293891
13967, 0
13972, 1327615322
13992, 4756450
14006, 2735612
14024, 126071538
14037, 2188286
14058, 0
14067, 0
14094, 917305307
14098, 0
14101, 0
14102, 0
14105, 0
14111, 13827379
14114, 0
14123, 0
14124, 2792525
14128, 0
14143, 2944457
14157, 0
14163, 0
14166, 19548194
14167, 98706622
14171, 33392327
14175, 0
14187, 0
14202, 0
14207, 0
14214, 2924134
14220, 0
14230, 2752740
14235, 2679878
14246, 0
14266, 0
14277, 0
14289, 0
14302, 88802940
14304, 0
14319, 2673138
14334, 27322839
14340, 27818713
14352, 8173963
14354, 2672933
14361, 0
14379, 2717126
14385, 8009736
14414, 0
14432, 0
14436, 0
14447, 868186526
14450, 661011837
14454, 35824370
14456, 0
14467, 0
14490, 2612393
14493, 303762430
14497, 210122281
14500, 2752334
14508, 0
14510, 0
14514, 61159989
14515, 106630459
14517, 2804701
14527, 0
14533, 0
14536, 0
14547, 2392067
14549, 0
14551, 14236486
14552, 0
14563, 0
14566, 5134358
14601, 2948765
14626, 2574938
14628, 0
14639, 2669859
14653, 35204204
14672, 19181558
14681, 5249050
14688, 0
14689, 2524445
14694, 2533390
14720, 0
14726, 2714846
14735, 0
14740, 0
14756, 7070555
14757, 0
14763, 0
14771, 0
14783, 0
14794, 0
14802, 0
14806, 0
14807, 2656756
14809, 0
14830, -1764430848
14832, 0
14835, 0
14839, 0
14848, 13349623
14849, 0
14854, 2911652
14869, 0
14875, 0
14891, 0
14901, 74041544
14905, 0
14910, 0
14913, 61563187
14915, 851859242
14925, 0
14948, 0
14955, 0
14967, 0
14969, 9916487
14973, 0
14974, 0
14976, 0
15020, 2953494
15028, 0
15032, 0
15042, 0
15052, 0
15054, 16491126
15056, 26911204
15100, 0
15120, 0
15124, 0
15125, 0
15129, 9090869
15139, 0
15155, 65508783
15187, 0
15212, 0
15214, 0
15231, 0
15234, 0
15242, 18672505
15247, 5608524
15289, 2735239
15292, 5609414
15293, 154874593
15327, 2867120
15331, 0
15332, 0
15334, 0
15342, 9098343
15365, 0
15388, 27594429
15404, 10307947
15411, 0
15415, 0
15417, 0
15424, 0
15432, 2922123
15470, 0
15478, 2751979
15482, 8797566
15488, 5733490
15503, 41994013
15506, 5822962
15512, 0
15516, 9500865
15517, 5467126
15541, 0
15551, 16025523
15566, 5839406
15568, 0
15570, 0
15572, 0
15597, 0
15600, 0
15606, 64393050
15620, 2748243
15626, 0
15629, 770854162
15630, 1771048
15640, 0
15642, 0
15650, 0
15672, 22710154
15673, 12052935
15684, 26644849
15689, 0
15704, 5907766
15708, 0
15713, 0
15728, 2979832
15735, 879784
15743, 184967395
15756, 0
15765, 2181770
15770, 7488344
15780, 0
15792, 4962890
15814, 16413054
15819, 365312107
15830, 0
15833, 0
15837, 709414829
15856, 0
15864, 0
15884, 5908486
15887, 2576877
15891, 0
15893, 0
15915, 13007950
15934, 2132263025
15935, 0
15938, 0
15964, 0
15980, 12673764
15997, 0
16002, 14030895
16007, 0
16008, 8365699
16009, 0
16019, 0
16023, 0
16031, 28080706
16033, 7231809
16035, 0
16040, 0
16042, 2880337
16046, 104809598
16048, 0
16049, 8009258
16054, 1672306
16086, 0
16089, 0
16102, 0
16107, 25251145
16109, 0
16120, 0
16131, 0
16134, 5641609
16139, 0
16143, 34781663
16178, 11182300
16181, 0
16183, 9580458
16185, 0
16193, 0
16215, 0
16243, 0
16294, 0
16321, 2606337
16325, 0
16326, 28328616
16371, 0
16380, 2492822
16389, 8257011
16409, 13388211
16419, 0
16435, 0
16436, 0
16447, 0
16456, 3063817
16464, 5762442
16475, 0
16494, 0
16498, 0
16504, 4355049
16508, 0
16510, 6749841
16516, 1625530
16517, 0
16518, 11474940
16533, 0
16537, 180731725
16545, 3055779
16548, 0
16554, 0
16557, 0
16571, 0
16578, 0
16615, 0
16620, 0
16628, 0
16639, 2953631
16646, 0
16659, 26730432
16671, 0
16678, 2954061
16683, 0
16684, 0
16702, 320332047
16716, 10280273
16722, 0
16739, 0
16751, 27840822
16758, 3057797
16761, 0
16762, 5700409
16785, 13524708
16792, 2864856
16801, 0
16804, 0
16814, 0
16839, 2177531
16845, 0
16852, 9110370
16857, 166246696
16858, 18041469
16877, 0
16882, 0
16888, 14085577
16897, 0
16904, 0
16913, 0
16914, 0
16930, 0
16934, 16229026
16941, 0
16943, 187180406
16959, 5596702
16971, 0
16972, 0
16976, 0
16981, 16369221
16988, 0
16989, 977386
17008, 3063265
17017, 0
17029, 0
17035, 0
17036, 0
17047, 28643047
17050, 0
17053, 0
17064, 23357793
17073, 8382538
17082, 0
17083, 42105226
17085, 0
17086, 0
17099, 0
17101, 4693274
17111, 5382668
17113, 5352117
17114, 23532631
17118, 65615164
17121, 5737304
17164, 147827682
17172, 0
17173, 14336431
17176, 56510148
17177, 0
17188, 0
17193, 1260136
17218, 0
17219, 0
17229, 0
17243, 0
17246, 2752005
17261, 15186684
17263, 0
17267, 0
17294, 0
17308, 38843413
17350, 0
17353, 18057404
17361, 0
17363, 0
17386, 0
17400, 0
17404, 0
17416, 0
17456, 2541331
17457, 38533353
17460, 0
17462, 0
17465, 0
17476, 0
17477, 2805639
17495, 5355256
17498, 134567203
17500, 0
17503, 40775375
17506, 0
17509, 0
17513, 8412464
17528, 0
17532, 0
17545, 0
17546, 0
17565, 0
17581, 173429270
17582, 2793692
17588, 0
17596, 0
17600, 0
17602, 0
17614, 2392987
17630, 0
17637, 0
17644, 5514244
17653, 0
17660, 6545897
17673, 0
17682, 0
17696, 1352580
17697, 0
17704, 0
17708, 0
17734, 157790
17764, 0
17768, 0
17773, 20644351
17778, 8178842
17780, 0
17787, 61146644
17800, 0
17806, 0
17812, 5193782
17822, 15538649
17836, 531578961
17845, 7730845
17846, 32704512
17847, 5486451
17857, 0
17868, 0
17875, 10448439
17879, 0
17883, 0
17896, 25625357
17901, 62491356
17907, 106918505
17913, 18650576
17926, 0
17945, 1671872
17965, 43861630
17968, 11910132
17969, 84912081
17980, 5371178
17986, 0
17988, 90242293
17993, 0
18000, 22772248
18011, 0
18013, 2735233
18017, 5897600
18030, 2532356
18032, 2668469
18041, 2908990
18044, 0
18048, 7621024
18050, 164363158
18060, 2033839906
18074, 0
18079, 0
18080, 0
18086, 289783053
18087, 0
18103, 0
18116, 14343396
18117, 2942063
18119, 0
18128, 53169133
18131, 5157628
18183, 13624385
18191, 0
18228, 0
18229, 0
18237, 0
18238, 578732905
18256, 18360372
18260, 3052504
18263, 1671726875
18269, 0
18279, 2919794
18286, 3846214
18289, 16530780
18301, 0
18305, 0
18334, 0
18346, 0
18355, 0
18372, 4823739
18376, 0
18378, 0
18380, 0
18384, 10393851
18394, 8073291
18403, 15976907
18405, 0
18420, 0
18423, 0
18435, 0
18447, 3047259
18465, 7488697
18474, 7639330
18478, 0
18483, 0
18492, 0
18494, 532421
18496, 14649830
18503, 0
18508, 2792524
18512, 32034427
18516, 2901252
18524, 0
18540, 0
18546, 0
18571, 73669945
18583, 0
18589, 0
18598, 0
18602, 0
18606, 0
18613, 2919988
18628, 0
18630, 0
18643, 0
18645, 0
18653, 0
18659, 0
18662, 0
18669, 0
18673, 405758
18693, 2392083
18698, 17539404
18702, 0
18705, 0
18717, 2666462
18719, 0
18724, 0
18730, 0
18739, 514580505
18744, 2804255
18749, 0
18755, 0
18756, 34220203
18763, 0
18766, 0
18783, 0
18798, 0
18805, 2759083
18814, 185110041
18815, 2392985
18823, 2759109
18827, 0
18834, 0
18836, 0
18837, 0
18844, 0
18850, 17730139
18889, 0
18910, 0
18928, 0
18929, 0
18931, 2715187
18938, 13091226
18939, 102418469
18942, 2610842
18943, 74718487
18950, 0
18965, 0
18969, 2667183
18970, 2624573
18974, 18947684
18989, 532410
19008, 0
19011, 0
19012, 0
19029, 6979935
19037, 2213308
19045, 44582816
19048, 1653418
19051, 15672967
19071, 10244594
19075, 44932524
19077, 43828006
19078, 8765888
19088, 0
19092, 0
19113, 0
19129, 0
19133, 0
19142, 14306342
19172, 23234677
19176, 0
19184, 0
19186, 26438291
19189, 2914062
19203, 0
19205, 10142199
19229, 1303211
19243, 0
19276, 301575132
19282, 0
19283, 0
19290, 0
19294, 0
19313, 30935207
19318, 0
19325, 0
19334, 3153
19352, 0
19355, 0
19367, 0
19368, 10675843
19369, 0
19379, 0
19390, 538476
19393, 2349372
19394, 5126580
19398, 0
19399, 13959893
19404, 0
19406, 0
19407, 0
19409, 2953497
19421, 0
19422, 0
19425, 486235
19433, 15463682
19438, 0
19440, 0
19442, 0
19444, 566226
19452, 0
19463, 0
19467, 0
19471, 18492443
19473, 0
19475, 300659847
19489, 0
19493, 0
19498, 0
19500, 0
19503, 867777
19506, 0
19510, 0
19516, 2989128
19520, 36629721
19530, 0
19534, 879788
19538, 0
19540, 0
19541, 861706
19544, 0
19545, 7392294
19546, 0
19548, 0
19555, 879776
19558, 879470
19564, 0
19576, 0
19579, 0
19582, 4355069
19588, 0
19593, 5156564
19597, 0
19600, 0
19603, 0
19617, 0
19620, 0
19624, 0
19634, 0
19637, 0
19639, 0
19642, 2955817
19647, 0
19649, 3677756
19652, 0
19655, 0
19664, 0
19674, 0
19684, 0
19689, 0
19691, 0
19695, 0
19697, 0
19699, 1350254
19702, 0
19706, 0
19719, 1361432
19724, 1364670
19729, 76434277
19731, 0
19732, 0
19746, 0
19750, 0
19751, 0
19757, 0
19759, 0
19765, 0
19770, 0
19774, 0
19778, 0
19781, 0
19783, 25206314
19789, 0
19795, 2213614
19796, 8789542
19801, 0
19808, 0
19821, 0
19822, 0
19829, 6624425
19835, 0
19836, 0
19840, 0
19844, 25704867
19860, 47898348
19864, 49039126
19869, 0
19874, 2867110
19877, 0
19880, 0
19881, 0
19885, 218413401
19897, 0
19899, 2615979
19902, 0
19906, 0
19923, 0
19926, 19286049
19929, 0
19938, 0
19943, 0
19949, 665647231
19950, 0
19952, 0
19956, 0
19958, 0
19959, 2392089
19964, 21348983
19965, 11946528
19975, 0
19977, 0
19984, 0
19985, 0
19988, 0
19991, 0
20005, 9583684
20007, 0
20015, 0
20021, 0
20026, 0
20027, 2415960
20031, 0
20033, 16094239
20037, 0
20038, 11378288
20042, 0
20045, 2446342
20049, 2411695
20052, 27141339
20062, 2669858
20067, 0
20073, 0
20077, 4824221
20078, 2412253
20082, 0
20083, 0
20085, 0
20101, 0
20103, 0
20105, 0
20108, 0
20114, 0
20117, 2445712
20127, 0
20137, 0
20158, 0
20160, 0
20161, 2447522
20163, 0
20167, 0
20174, 0
20175, 0
20186, 429556751
20189, 0
20196, 5762777
20208, 0
20212, 0
20215, 22326565
20217, 0
20221, 0
20225, 0
20228, 2481429
20233, 77501293
20242, 2533209
20253, 2481428
20254, 2481234
20260, 0
20262, 0
20263, 2481437
20264, 2483330
20266, 0
20272, 12416583
20281, 99692863
20300, 60345689
20302, 2147313353
20307, 0
20311, 0
20318, 0
20321, 0
20323, 0
20332, 2524403
20338, 0
20341, 0
20343, 167109226
20346, 5849607
20353, 0
20356, 0
20360, 0
20364, 0
20366, 0
20367, 0
20369, 10127588
20371, 0
20381, 2948656
20384, 0
20391, 0
20398, 0
20399, 0
20404, 0
20405, 0
20411, 5775248
20416, 0
20417, 5217170
20421, 0
20425, 0
20431, 17779723
20436, 0
20441, 0
20443, 0
20445, 0
20446, 0
20451, 0
20458, 0
20459, 0
20460, 0
20466, 0
20468, 0
20470, 0
20471, 0
20475, 0
20483, 0
20484, 2541010
20491, 11471653
20497, 0
20507, 0
20516, 340349017
20520, 8643107
20527, 2933182
20528, 2541810
20529, 0
20532, 0
20542, 0
20544, 0
20546, 0
20557, 61295304
20564, 2547356
20568, 43895184
20577, 0
20582, 2549429
20584, 0
20592, 0
20595, 2880729
20597, 26891469
20598, 89502269
20618, 0
20619, 0
20620, 5100057
20643, 0
20665, 0
20674, 14553999
20684, 0
20692, 5101571
20697, 0
20709, 0
20716, 119458638
20721, 0
20729, 29496538
20733, 0
20734, 0
20740, 0
20746, 2679826
20748, 0
20754, 28199758
20756, 0
20757, 41828918
20763, 2912158
20764, 0
20768, 5121175
20781, 26841236
20782, 0
20783, 15365486
20787, 1669839554
20791, 0
20792, 0
20793, 2887749
20799, 2561186
20803, 17463409
20804, 31795860
20809, 0
20816, 0
20817, 0
20821, 0
20823, 2561751
20830, 0
20833, 2561896
20849, 0
20855, 0
20862, 5125137
20863, 0
20870, 0
20883, 2672938
20884, 0
20886, 0
20887, 2574937
20896, 0
20898, 0
20902, 0
20903, 0
20905, 0
20919, 12881744
20921, 0
20922, 0
20928, 0
20929, 0
20940, 2679895
20941, 0
20947, 0
20948, 2574938
20961, 0
20974, 0
20986, 0
20989, 0
20990, 0
20994, 0
20995, 7729202
20997, 32270090
20999, 7730269
21005, 0
21007, 0
21013, 0
21014, 5722287
21019, 2576740
21027, 0
21028, 43874148
21029, 5852432
21030, 2612735
21037, 0
21049, 2577412
21051, 347758511
21054, 0
21058, 5156608
21059, 147570806
21061, 20968345
21075, 0
21080, 0
21082, 5159348
21084, 0
21089, 0
21090, 304518348
21094, 0
21095, 595391354
21100, 0
21104, 0
21107, 0
21108, 20648428
21111, 0
21114, 0
21115, 0
21119, 0
21123, 1099066101
21136, 5807562
21144, 0
21146, 29711904
21152, 0
21155, 0
21162, 21635410
21163, 10384916
21171, 0
21172, 0
21174, 0
21178, 0
21179, 2596287
21180, 13348619
21182, 0
21183, 0
21184, 0
21188, 0
21193, 0
21197, 0
21199, 0
21201, 0
21202, 0
21208, 0
21215, 0
21220, 0
21230, 2596780
21231, 2596781
21233, 0
21237, 0
21241, 2596956
21242, 0
21245, 0
21246, 0
21252, 2664389
21254, 0
21255, 5195681
21258, 0
21260, 0
21265, 79225084
21268, 0
21269, 10938564
21271, 5875275
21272, 0
21277, 0
21278, 2798080
21284, 0
21290, 2598399
21291, 44634954
21293, 0
21298, 0
21302, 36849751
21325, 10425322
21328, 0
21333, 0
21336, 2609031
21337, 2620027
21339, 15984599
21341, 0
21349, 363541991
21367, 0
21369, 2610844
21372, 0
21374, 0
21375, 26202519
21380, 0
21385, 0
21395, 0
21398, 0
21399, 0
21402, 0
21403, 0
21405, 0
21426, 0
21428, 7838215
21429, 0
21437, 5231674
21444, 0
21452, 0
21460, 0
21462, 10489112
21468, 0
21479, 0
21481, 0
21482, 0
21483, 14540142
21485, 0
21488, 0
21491, 7850355
21505, 0
21517, 0
21519, 2752788
21522, 2622366
21528, 2619959
21532, 0
21533, 0
21534, 2622299
21546, 0
21550, 0
21551, 0
21553, 2792713
21555, 0
21556, 2622370
21564, 24257213
21566, 0
21570, 0
21574, 132756892
21575, 2623237
21586, 0
21596, 0
21601, 0
21604, 0
21605, 2624516
21606, 0
21612, 0
21620, 0
21623, 0
21626, 0
21629, 0
21633, 0
21636, 0
21652, 0
21655, 0
21656, 0
21661, 0
21662, 0
21663, 0
21665, 0
21671, 0
21675, 5327851
21680, 0
21684, -2039643901
21685, 0
21690, 0
21697, 8205746
21698, 0
21700, 18639259
21701, 5325554
21702, 0
21704, 2662790
21706, 2662862
21710, 0
21715, 0
21719, 0
21724, 200506197
21734, 2666532
21743, 1632262
21752, 0
21754, 0
21755, 0
21757, 0
21759, 0
21762, 0
21778, 0
21779, 5344118
21787, 0
21793, 0
21800, 29596495
21810, 0
21815, 165381879
21816, 0
21830, 0
21842, 0
21849, 0
21851, 0
21857, 0
21858, 0
21860, 0
21863, 0
21864, 5608477
21870, 2978571
21885, 3034956
21892, 0
21896, 0
21898, 0
21899, 0
21902, 16018812
21907, 316916906
21919, 0
21927, 0
21929, 0
21933, 0
21936, 0
21940, 0
21946, 2715152
21952, 2671990
21959, 0
21960, 0
21962, 0
21965, 37680007
21966, 0
21973, 0
21976, 0
21978, 3054326
21979, 0
21983, 0
21985, 0
21992, 5913991
21995, 0
21997, 0
21999, 5346264
22001, 8016281
22002, 223432433
22008, 0
22010, 0
22015, 0
22019, 40144073
22021, 5344566
22025, 0
22026, 0
22029, 32209195
22030, 0
22034, 0
22036, 0
22041, 0
22049, 104306410
22051, 1182680264
22052, 60737019
22054, 0
22064, 0
22073, 2914055
22075, 0
22083, 0
22085, 0
22087, 0
22088, 0
22094, 2679956
22095, 10718024
22112, 0
22116, 0
22118, 0
22119, 0
22121, 0
22122, 8039844
22126, 0
22127, 0
22131, 48272782
22136, 0
22139, 2681570
22141, 0
22144, 2681526
22149, 11174877
22152, 0
22156, 0
22157, 5634156
22158, 0
22161, 5485250
22162, 0
22169, 0
22170, 2918630
22173, 0
22183, 0
22186, 0
22189, 13428392
22191, 34968147
22196, 0
22197, 0
22199, 13427752
22201, 8731342
22202, 24170510
22204, 0
22209, 2685620
22210, 0
22211, 0
22216, 0
22217, 5613863
22226, 0
22235, 0
22236, 8057257
22237, 2690065
22238, 0
22242, 0
22247, 0
22250, 2690674
22253, 0
22256, 0
22260, 14434750
22261, 0
22268, 0
22271, 0
22274, 0
22277, 828872260
22278, 0
22279, 8258787
22280, 0
22284, 0
22293, 0
22294, 13686645
22295, 24221537
22302, 0
22320, 0
22326, 2717141
22337, 13457570
22338, 2757011
22344, 0
22345, 2806968
22349, 0
22357, 0
22360, 8075431
22363, 0
22368, 18870751
22371, 0
22373, 2691964
22376, 0
22377, 35962253
22379, 5506016
22387, 0
22388, 64258795
22389, 0
22390, 0
22393, 13484714
22414, 5390537
22429, 2797983
22431, 2704246
22443, 0
22447, 0
22448, 2695991
22460, 17257162
22469, 2732504
22470, 0
22475, 13523838
22476, 2704756
22479, 43273989
22481, 0
22485, 2715150
22490, 0
22492, 0
22493, 0
22495, 0
22498, 0
22500, 0
22503, 2752751
22504, 0
22506, 0
22512, 10875027
22516, 0
22518, 0
22523, 2705043
22529, 0
22530, 2705055
22547, 0
22553, 0
22562, 0
22564, 0
22570, 0
22580, 0
22598, 0
22599, 5777386
22601, 16291412
22603, 0
22606, 25229077
22607, 0
22608, 0
22610, 0
22615, 0
22620, 2717142
22625, 0
22626, 0
22627, 0
22635, 2715324
22642, 0
22647, 0
22650, 0
22657, 0
22662, 0
22668, 0
22669, 0
22675, 0
22677, 0
22684, 2912205
22685, 0
22693, 0
22700, 0
22703, 0
22704, 0
22707, 0
22709, 5438680
22712, 0
22714, 174867021
22718, 0
22721, 0
22722, 0
22727, 29916441
22728, 0
22730, 0
22733, 5439541
22741, 0
22748, 0
22757, 2719774
22758, 58251470
22763, 0
22768, 0
22778, 0
22781, 40891585
22782, 0
22785, 5452610
22786, 0
22789, 2726042
22795, 0
22804, 0
22812, 0
22815, 0
22823, 2880583
22825, 0
22829, 2724651
22830, 0
22833, 0
22840, 9084055
22841, 0
22846, 14522910
22851, 0
22853, 0
22870, 0
22871, 0
22873, 0
22878, 93583878
22880, 0
22882, 26301900
22889, 0
22902, 0
22905, 0
22906, 0
22907, 0
22917, 0
22928, 2867121
22930, 0
22934, 0
22954, 8196940
22971, 355202665
22972, 8197224
22973, 2732345
22975, 38433933
22976, 0
22978, 0
22980, 0
22989, 361174385
22991, 0
22998, 0
23006, 0
23007, 0
23010, 0
23011, 2921637
23013, 0
23017, 0
23022, 0
23028, 0
23031, 0
23034, 2733729
23043, 0
23052, 0
23053, 0
23060, 2735260
23075, 2735102
23078, 86807196
23087, 0
23090, 0
23092, 0
23104, 13783838
23106, 0
23114, 0
23115, 0
23116, 0
23121, 0
23122, 2866866
23129, 0
23133, 0
23141, 859663468
23148, 2735611
23149, 0
23153, 0
23156, 0
23167, 0
23185, 0
23193, 5485261
23194, 5503900
23197, 0
23200, 0
23201, 0
23202, 14893017
23204, 24684344
23207, 0
23215, 5828048
23222, 0
23223, 0
23229, 2743210
23230, 0
23232, 30171737
23234, 0
23235, 0
23237, 8378094
23240, 0
23241, 0
23247, 0
23248, 0
23251, 0
23252, 0
23261, 2743219
23267, 2743217
23283, 2743344
23288, 24692912
23290, 0
23291, 569138000
23297, 2861131
23306, 0
23310, 0
23311, 0
23316, 0
23317, 112054583
23324, 0
23338, 0
23345, 0
23355, 13494311
23358, 5504633
23362, 0
23365, 0
23367, 0
23370, 0
23373, 2797090
23381, 8642383
23387, 2880337
23388, 128535817
23408, 529176993
23424, 2921549
23426, 0
23434, 13763512
23436, 2752359
23444, 0
23457, 0
23475, 0
23484, 0
23488, 0
23495, 0
23500, 0
23501, 5505630
23504, 0
23506, 0
23507, 0
23509, 8258997
23519, 0
23523, 0
23526, 0
23528, 5505988
23532, 0
23534, 0
23535, 0
23540, 2755140
23542, 24349344
23548, 2755115
23558, 0
23567, 0
23571, 67132456
23572, 51428412
23578, 2787745
23582, 0
23584, 0
23587, 0
23594, 2755141
23598, 0
23600, 2954993
23601, 0
23609, 0
23624, 0
23626, 0
23627, 0
23635, 0
23644, 0
23648, 8423551
23655, 0
23656, 0
23657, 3028476
23660, 0
23661, 2788592
23674, 0
23678, 16542190
23705, 0
23706, 2757109
23708, 0
23709, 2757095
23731, 0
23732, 0
23734, 0
23736, 16709581
23737, 0
23743, 0
23753, 0
23754, 0
23756, 0
23758, 399715919
23762, 2792692
23773, 0
23779, 0
23785, 0
23789, 0
23790, 0
23796, 52973000
23798, 0
23802, 5577047
23806, 0
23807, 0
23808, 0
23814, 0
23816, 0
23818, 0
23823, 0
23827, 12253322
23829, 0
23834, 0
23835, 28867520
23841, 0
23846, 0
23849, 0
23850, 22309018
23855, 0
23860, 82990881
23862, 8730851
23865, 8366370
23868, 2789201
23871, 0
23873, 13946509
23874, 0
23878, 0
23880, 0
23893, 0
23898, 2789476
23900, 2956994
23902, 0
23904, 2789757
23907, 39376802
23911, 2792847
23913, 0
23915, 0
23917, 8732454
23926, 0
23935, 0
23938, 0
23945, 0
23947, 0
23948, 2792692
23950, 54821191
23951, 0
23959, 0
23964, 0
23967, 0
23968, 2792694
23970, 0
23971, 2792711
23975, 0
23976, 5585685
23978, 0
23980, 2880280
23981, 2792719
23985, 0
23986, 0
23991, 0
23993, 33513632
23995, 0
23998, 2792870
24003, 0
24006, 0
24016, 0
24021, 61508100
24033, 0
24040, 5585756
24053, 0
24057, 0
24060, 0
24067, 0
24070, 0
24072, 0
24074, 0
24076, 11176904
24078, 0
24081, 0
24084, 0
24094, 0
24095, 0
24097, 0
24106, 0
24107, 0
24111, 0
24114, 0
24115, 2792883
24119, 0
24121, 0
24132, 0
24133, 35016627
24143, 2793702
24148, 0
24150, 0
24152, 14666262
24154, 0
24157, 0
24163, 0
24165, 249841733
24169, 0
24173, 0
24177, 0
24179, 0
24180, 0
24187, 2819658
24192, 0
24193, 0
24195, 2819056
24196, 2794037
24199, 0
24201, 5846551
24208, 0
24212, 0
24213, 2794340
24216, 2794268
24221, 8826431
24224, 0
24225, 0
24233, 8386756
24245, 0
24247, 2795623
24252, 0
24260, 2795631
24274, 0
24283, 0
24290, 0
24296, 11276247
24298, 0
24300, 0
24306, 0
24309, 278180380
24310, 0
24313, 0
24328, 2796070
24337, 0
24338, 11222858
24340, 0
24349, 0
24360, 0
24381, 5767807
24383, 0
24386, 25168239
24389, 2798011
24392, 0
24393, 0
24394, 5595987
24400, 0
24401, 0
24403, 0
24406, 0
24408, 0
24409, 0
24415, 0
24417, 19585453
24428, 8393960
24430, 0
24433, 2798002
24442, 8420753
24444, 0
24445, 2846451
24448, 0
24451, 0
24461, 0
24478, 5756103
24482, 0
24483, 0
24491, 0
24492, 19629381
24494, 19588892
24496, 0
24498, 0
24501, 0
24502, 0
24508, 0
24510, 0
24511, 0
24514, 0
24524, 0
24525, 16975121
24527, 42068292
24528, 0
24535, 0
24538, 5608560
24542, 0
24543, 0
24547, 0
24550, 0
24555, 0
24558, 0
24559, 0
24563, 33666286
24576, 0
24579, 0
24580, 0
24586, 0
24587, 0
24590, 2860834
24604, 0
24611, 8420553
24613, 0
24615, 0
24621, 8417164
24625, 0
24634, 2819425
24637, 17283393
24641, 0
24644, 11222968
24645, 0
24646, 0
24656, 0
24657, 0
24661, 2806801
24662, 0
24669, 0
24670, 0
24676, 0
24681, 0
24684, 0
24692, 0
24698, 0
24700, 0
24703, 5503938
24704, 0
24706, 0
24707, 2806968
24711, 0
24713, 28069528
24715, 8420783
24720, 0
24727, 0
24729, 0
24734, 0
24750, 0
24757, 6057503
24759, 0
24768, 3028329
24769, 2817073
24786, 2933304
24792, 0
24796, 0
24798, 0
24802, 0
24808, 0
24812, 0
24820, 2818483
24840, 0
24844, 0
24848, 5641635
24853, 0
24854, 5768140
24859, 0
24864, 28185200
24869, 0
24872, 0
24875, 0
24880, 0
24883, 5637871
24891, 11604173
24897, 0
24899, 5637892
24916, 0
24917, 0
24928, 0
24930, 0
24932, 0
24935, 0
24936, 0
24938, 0
24949, 0
24951, 0
24952, 0
24953, 50912605
24955, 0
24958, 0
24963, 8773671
24964, 0
24965, 117128124
24967, 0
24978, 0
24979, 0
24985, 0
24993, 0
24994, 0
24995, 0
25000, 0
25002, 0
25005, 0
25007, 0
25013, 2819569
25017, 0
25021, 0
25028, 127614083
25029, 0
25033, 0
25038, 0
25041, 0
25045, 0
25051, 28841060
25053, 0
25054, 28176465
25056, 2846439
25062, 2918655
25075, 2850447
25080, 8561004
25085, 0
25086, 0
25089, 0
25091, 5641547
25092, 0
25093, 0
25094, 0
25095, 0
25097, 0
25099, 0
25101, 2820815
25102, 0
25104, 0
25121, 0
25122, 3032379
25123, 0
25125, 0
25133, 0
25136, 5692910
25138, 0
25145, 0
25146, 0
25153, 2850587
25157, 2846447
25160, 0
25166, 0
25168, 0
25172, 0
25179, 0
25182, 2846838
25184, 2846795
25193, 0
25194, 2846699
25199, 206619662
25202, 2919857
25207, 0
25218, 0
25222, 2846870
25223, 0
25225, 0
25228, 0
25229, 0
25232, 31496567
25235, 5693795
25237, 0
25243, 0
25244, 0
25246, 0
25247, 0
25248, 2867119
25249, 0
25255, 0
25256, 31452423
25257, 0
25265, 14251896
25266, 2850459
25267, 0
25272, 2850483
25284, 0
25293, 0
25302, 0
25305, 0
25309, 54234897
25311, 0
